ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
BGD,107071,Infant mortality rate,82,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,1996-97,DHS,,,75,90,
BGD,793594,Infant mortality rate,90,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,1996-97,DHS,,,84,95,
BGD,759289,Child mortality rate,37,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,1996-97,DHS,,,31,42,
BGD,748574,Child mortality rate,42,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,1996-97,DHS,,,37,47,
BGD,778430,Under-five mortality rate,116,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,1996-97,DHS,,,107,125,
BGD,761903,Under-five mortality rate,128,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,1996-97,DHS,,,120,135,
BGD,107340,Stillbirths,203,0,BD,Bangladesh,1997,BD1997DHS,CM_PNMR_C_NSB,63236010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNSB,,1996-97,DHS,,,,,
BGD,107341,Early neonatal deaths,172,0,BD,Bangladesh,1997,BD1997DHS,CM_PNMR_C_NEN,63236020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNEN,,1996-97,DHS,,,,,
BGD,676698,Perinatal mortality rate (5 years),58,0,BD,Bangladesh,1997,BD1997DHS,CM_PNMR_C_PMR,63236030,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCPMR,,1996-97,DHS,6412,6372,,,
BGD,676699,Number of pregnancies of 7+ months duration,6412,0,BD,Bangladesh,1997,BD1997DHS,CM_PNMR_C_NUM,63236040,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNUM,,1996-97,DHS,,6372,,,
BGD,107370,Number of pregnancies of 7+ months duration (unweighted),6372,0,BD,Bangladesh,1997,BD1997DHS,CM_PNMR_C_UNW,63236050,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCUNW,,1996-97,DHS,6412,,,,
BGD,774047,Neonatal mortality rate (5 year periods),42,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMT_C_NNR,63166010,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCNNR,,1999-00,DHS,,,36,48,
BGD,761904,Postneonatal mortality (5 year periods),24,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMT_C_PNR,63166020,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCPNR,,1999-00,DHS,,,20,28,
BGD,773865,Infant mortality rate (5 year periods),66,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMT_C_IMR,63166030,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCIMR,,1999-00,DHS,,,59,73,
BGD,780213,Child mortality (5 year periods),30,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMT_C_CMR,63166040,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCCMR,,1999-00,DHS,,,25,35,
BGD,806315,Under-five mortality rate (5 year periods),94,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMT_C_U5M,63166050,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCU5M,,1999-00,DHS,,,86,102,
BGD,777541,Neonatal mortality rate,42,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,1999-00,DHS,,,36,48,
BGD,793746,Neonatal mortality rate,50,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,1999-00,DHS,,,46,55,
BGD,107128,Postneonatal mortality rate,24,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,1999-00,DHS,,,20,28,
BGD,777540,Postneonatal mortality rate,29,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,1999-00,DHS,,,26,33,
BGD,797468,Infant mortality rate,66,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,1999-00,DHS,,,59,73,
BGD,785458,Infant mortality rate,80,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,1999-00,DHS,,,74,85,
BGD,794079,Child mortality rate,30,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,1999-00,DHS,,,25,35,
BGD,796990,Child mortality rate,33,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,1999-00,DHS,,,29,37,
BGD,107178,Under-five mortality rate,94,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,1999-00,DHS,,,86,102,
BGD,107143,Under-five mortality rate,110,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,1999-00,DHS,,,103,117,
BGD,107385,Stillbirths,197,0,BD,Bangladesh,2000,BD2000DHS,CM_PNMR_C_NSB,63236010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNSB,,1999-00,DHS,,,,,
BGD,107386,Early neonatal deaths,202,0,BD,Bangladesh,2000,BD2000DHS,CM_PNMR_C_NEN,63236020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNEN,,1999-00,DHS,,,,,
BGD,487825,Perinatal mortality rate (5 years),56,0,BD,Bangladesh,2000,BD2000DHS,CM_PNMR_C_PMR,63236030,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCPMR,,1999-00,DHS,7115,7015,,,
BGD,494671,Number of pregnancies of 7+ months duration,7115,0,BD,Bangladesh,2000,BD2000DHS,CM_PNMR_C_NUM,63236040,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNUM,,1999-00,DHS,,7015,,,
BGD,295535,Number of pregnancies of 7+ months duration (unweighted),7015,0,BD,Bangladesh,2000,BD2000DHS,CM_PNMR_C_UNW,63236050,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCUNW,,1999-00,DHS,7115,,,,
BGD,776853,Neonatal mortality rate (5 year periods),41,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMT_C_NNR,63166010,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCNNR,,2004,DHS,,,36,47,
BGD,107302,Postneonatal mortality (5 year periods),24,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMT_C_PNR,63166020,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCPNR,,2004,DHS,,,20,28,
BGD,775129,Infant mortality rate (5 year periods),65,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMT_C_IMR,63166030,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCIMR,,2004,DHS,,,58,72,
BGD,750858,Child mortality (5 year periods),24,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMT_C_CMR,63166040,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCCMR,,2004,DHS,,,19,29,
BGD,801448,Under-five mortality rate (5 year periods),88,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMT_C_U5M,63166050,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCU5M,,2004,DHS,,,79,96,
BGD,107275,Neonatal mortality rate,41,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2004,DHS,,,36,47,
BGD,788595,Neonatal mortality rate,46,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2004,DHS,,,42,51,
BGD,107303,Postneonatal mortality rate,24,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2004,DHS,,,20,28,
BGD,760954,Postneonatal mortality rate,26,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2004,DHS,,,23,29,
BGD,799036,Infant mortality rate,65,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2004,DHS,,,58,72,
BGD,107300,Infant mortality rate,72,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2004,DHS,,,67,78,
BGD,788164,Child mortality rate,24,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2004,DHS,,,19,29,
BGD,798804,Child mortality rate,26,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2004,DHS,,,22,30,
BGD,798525,Under-five mortality rate,88,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2004,DHS,,,79,96,
BGD,107338,Under-five mortality rate,97,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2004,DHS,,,90,103,
BGD,107395,Stillbirths,269,0,BD,Bangladesh,2004,BD2004DHS,CM_PNMR_C_NSB,63236010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNSB,,2004,DHS,,,,,
BGD,107396,Early neonatal deaths,206,0,BD,Bangladesh,2004,BD2004DHS,CM_PNMR_C_NEN,63236020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNEN,,2004,DHS,,,,,
BGD,400026,Perinatal mortality rate (5 years),65,0,BD,Bangladesh,2004,BD2004DHS,CM_PNMR_C_PMR,63236030,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCPMR,,2004,DHS,7264,7164,,,
BGD,400025,Number of pregnancies of 7+ months duration,7264,0,BD,Bangladesh,2004,BD2004DHS,CM_PNMR_C_NUM,63236040,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNUM,,2004,DHS,,7164,,,
BGD,107393,Number of pregnancies of 7+ months duration (unweighted),7164,0,BD,Bangladesh,2004,BD2004DHS,CM_PNMR_C_UNW,63236050,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCUNW,,2004,DHS,7264,,,,
BGD,798215,Neonatal mortality rate (5 year periods),37,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMT_C_NNR,63166010,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCNNR,,2007,DHS,,,30,43,
BGD,748457,Postneonatal mortality (5 year periods),15,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMT_C_PNR,63166020,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCPNR,,2007,DHS,,,11,19,
BGD,783303,Infant mortality rate (5 year periods),52,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMT_C_IMR,63166030,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCIMR,,2007,DHS,,,44,59,
BGD,754442,Child mortality (5 year periods),14,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMT_C_CMR,63166040,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCCMR,,2007,DHS,,,11,18,
BGD,791851,Under-five mortality rate (5 year periods),65,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMT_C_U5M,63166050,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCU5M,,2007,DHS,,,56,74,
BGD,107782,Neonatal mortality rate,37,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2007,DHS,,,30,43,
BGD,775130,Neonatal mortality rate,39,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2007,DHS,,,34,44,
BGD,107794,Postneonatal mortality rate,15,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2007,DHS,,,11,19,
BGD,815,Postneonatal mortality rate,18,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2007,DHS,,,15,21,
BGD,793954,Infant mortality rate,52,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2007,DHS,,,44,59,
BGD,782601,Infant mortality rate,57,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2007,DHS,,,51,63,
BGD,780686,Child mortality rate,14,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2007,DHS,,,11,18,
BGD,757844,Child mortality rate,18,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2007,DHS,,,15,21,
BGD,747313,Under-five mortality rate,65,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2007,DHS,,,56,74,
BGD,783318,Under-five mortality rate,74,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2007,DHS,,,67,81,
BGD,108142,Stillbirths,175,0,BD,Bangladesh,2007,BD2007DHS,CM_PNMR_C_NSB,63236010,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNSB,,2007,DHS,,,,,
BGD,108143,Early neonatal deaths,169,0,BD,Bangladesh,2007,BD2007DHS,CM_PNMR_C_NEN,63236020,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNEN,,2007,DHS,,,,,
BGD,462276,Perinatal mortality rate (5 years),55,0,BD,Bangladesh,2007,BD2007DHS,CM_PNMR_C_PMR,63236030,I,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCPMR,,2007,DHS,6232,6317,,,
BGD,462275,Number of pregnancies of 7+ months duration,6232,0,BD,Bangladesh,2007,BD2007DHS,CM_PNMR_C_NUM,63236040,D,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCNUM,,2007,DHS,,6317,,,
BGD,109308,Number of pregnancies of 7+ months duration (unweighted),6317,0,BD,Bangladesh,2007,BD2007DHS,CM_PNMR_C_UNW,63236050,U,10000,10000,Total 15-49,Total 15-49,0,,1,1,CMPNMRCUNW,,2007,DHS,6232,,,,
BGD,798169,Neonatal mortality rate (5 year periods),32,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMT_C_NNR,63166010,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCNNR,,2011,DHS,,,28,37,
BGD,752269,Postneonatal mortality (5 year periods),10,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMT_C_PNR,63166020,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCPNR,,2011,DHS,,,8,12,
BGD,803579,Infant mortality rate (5 year periods),43,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMT_C_IMR,63166030,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCIMR,,2011,DHS,,,38,47,
BGD,742,Child mortality (5 year periods),11,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMT_C_CMR,63166040,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCCMR,,2011,DHS,,,9,14,
BGD,762233,Under-five mortality rate (5 year periods),53,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMT_C_U5M,63166050,I,13000,80000,Five year periods,0-4,0,,1,1,CMECMTCU5M,,2011,DHS,,,48,59,
BGD,802101,Neonatal mortality rate,32,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2011,DHS,,,28,37,
BGD,108092,Neonatal mortality rate,36,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2011,DHS,,,33,40,
BGD,108027,Postneonatal mortality rate,10,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2011,DHS,,,8,12,
BGD,776868,Postneonatal mortality rate,14,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2011,DHS,,,12,16,
BGD,770432,Infant mortality rate,43,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2011,DHS,,,38,47,
BGD,760278,Infant mortality rate,50,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2011,DHS,,,46,54,
BGD,762531,Child mortality rate,11,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2011,DHS,,,9,14,
BGD,752270,Child mortality rate,14,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2011,DHS,,,12,17,
BGD,780312,Under-five mortality rate,53,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2011,DHS,,,48,59,
BGD,761908,Under-five mortality rate,64,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2011,DHS,,,59,68,
