ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
BGD,762207,Under-five mortality rate,150,0,BD,Bangladesh,1994,BD1994DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,1993-94,DHS,,,141,158,
BGD,774955,Neonatal mortality rate,48,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,1996-97,DHS,,,43,54,
BGD,107089,Neonatal mortality rate,55,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,1996-97,DHS,,,50,59,
BGD,107043,Postneonatal mortality rate,34,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,1996-97,DHS,,,29,39,
BGD,774956,Postneonatal mortality rate,35,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,1996-97,DHS,,,31,39,
BGD,107071,Infant mortality rate,82,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,1996-97,DHS,,,75,90,
BGD,793594,Infant mortality rate,90,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,1996-97,DHS,,,84,95,
BGD,759289,Child mortality rate,37,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,1996-97,DHS,,,31,42,
BGD,748574,Child mortality rate,42,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,1996-97,DHS,,,37,47,
BGD,778430,Under-five mortality rate,116,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,1996-97,DHS,,,107,125,
BGD,761903,Under-five mortality rate,128,0,BD,Bangladesh,1997,BD1997DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,1996-97,DHS,,,120,135,
BGD,777541,Neonatal mortality rate,42,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,1999-00,DHS,,,36,48,
BGD,793746,Neonatal mortality rate,50,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,1999-00,DHS,,,46,55,
BGD,107128,Postneonatal mortality rate,24,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,1999-00,DHS,,,20,28,
BGD,777540,Postneonatal mortality rate,29,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,1999-00,DHS,,,26,33,
BGD,797468,Infant mortality rate,66,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,1999-00,DHS,,,59,73,
BGD,785458,Infant mortality rate,80,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,1999-00,DHS,,,74,85,
BGD,794079,Child mortality rate,30,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,1999-00,DHS,,,25,35,
BGD,796990,Child mortality rate,33,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,1999-00,DHS,,,29,37,
BGD,107178,Under-five mortality rate,94,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,1999-00,DHS,,,86,102,
BGD,107143,Under-five mortality rate,110,0,BD,Bangladesh,2000,BD2000DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,1999-00,DHS,,,103,117,
BGD,107275,Neonatal mortality rate,41,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2004,DHS,,,36,47,
BGD,788595,Neonatal mortality rate,46,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2004,DHS,,,42,51,
BGD,107303,Postneonatal mortality rate,24,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2004,DHS,,,20,28,
BGD,760954,Postneonatal mortality rate,26,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2004,DHS,,,23,29,
BGD,799036,Infant mortality rate,65,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2004,DHS,,,58,72,
BGD,107300,Infant mortality rate,72,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2004,DHS,,,67,78,
BGD,788164,Child mortality rate,24,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2004,DHS,,,19,29,
BGD,798804,Child mortality rate,26,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2004,DHS,,,22,30,
BGD,798525,Under-five mortality rate,88,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2004,DHS,,,79,96,
BGD,107338,Under-five mortality rate,97,0,BD,Bangladesh,2004,BD2004DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2004,DHS,,,90,103,
BGD,107782,Neonatal mortality rate,37,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2007,DHS,,,30,43,
BGD,775130,Neonatal mortality rate,39,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2007,DHS,,,34,44,
BGD,107794,Postneonatal mortality rate,15,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2007,DHS,,,11,19,
BGD,815,Postneonatal mortality rate,18,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2007,DHS,,,15,21,
BGD,793954,Infant mortality rate,52,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2007,DHS,,,44,59,
BGD,782601,Infant mortality rate,57,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2007,DHS,,,51,63,
BGD,780686,Child mortality rate,14,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2007,DHS,,,11,18,
BGD,757844,Child mortality rate,18,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2007,DHS,,,15,21,
BGD,747313,Under-five mortality rate,65,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2007,DHS,,,56,74,
BGD,783318,Under-five mortality rate,74,0,BD,Bangladesh,2007,BD2007DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2007,DHS,,,67,81,
BGD,802101,Neonatal mortality rate,32,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2011,DHS,,,28,37,
BGD,108092,Neonatal mortality rate,36,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2011,DHS,,,33,40,
BGD,108027,Postneonatal mortality rate,10,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2011,DHS,,,8,12,
BGD,776868,Postneonatal mortality rate,14,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2011,DHS,,,12,16,
BGD,770432,Infant mortality rate,43,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2011,DHS,,,38,47,
BGD,760278,Infant mortality rate,50,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2011,DHS,,,46,54,
BGD,762531,Child mortality rate,11,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2011,DHS,,,9,14,
BGD,752270,Child mortality rate,14,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2011,DHS,,,12,17,
BGD,780312,Under-five mortality rate,53,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2011,DHS,,,48,59,
BGD,761908,Under-five mortality rate,64,0,BD,Bangladesh,2011,BD2011DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2011,DHS,,,59,68,
BGD,761489,Neonatal mortality rate,28,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2014,DHS,,,24,33,
BGD,108476,Neonatal mortality rate,32,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2014,DHS,,,29,35,
BGD,754734,Postneonatal mortality rate,10,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2014,DHS,,,7,13,
BGD,761488,Postneonatal mortality rate,12,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2014,DHS,,,10,14,
BGD,759818,Infant mortality rate,38,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2014,DHS,,,33,43,
BGD,778191,Infant mortality rate,44,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2014,DHS,,,40,48,
BGD,747755,Child mortality rate,8,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2014,DHS,,,6,11,
BGD,108482,Child mortality rate,11,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2014,DHS,,,8,13,
BGD,108473,Under-five mortality rate,46,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2014,DHS,,,41,52,
BGD,108506,Under-five mortality rate,54,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2014,DHS,,,49,58,
BGD,108922,Neonatal mortality rate,30,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2017-18,DHS,,,26,34,
BGD,778096,Neonatal mortality rate,32,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2017-18,DHS,,,29,35,
BGD,756117,Postneonatal mortality rate,8,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2017-18,DHS,,,6,10,
BGD,109014,Postneonatal mortality rate,9,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2017-18,DHS,,,7,10,
BGD,796976,Infant mortality rate,38,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2017-18,DHS,,,33,43,
BGD,109020,Infant mortality rate,41,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2017-18,DHS,,,37,44,
BGD,773844,Child mortality rate,7,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2017-18,DHS,,,5,9,
BGD,802179,Child mortality rate,8,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2017-18,DHS,,,7,10,
BGD,779619,Under-five mortality rate,45,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2017-18,DHS,,,40,50,
BGD,748897,Under-five mortality rate,49,0,BD,Bangladesh,2017,BD2017DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2017-18,DHS,,,45,52,
BGD,788354,Neonatal mortality rate,22,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCNNR,,2022,DHS,,,19,25,
BGD,747519,Neonatal mortality rate,26,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_NNR,63206010,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCNNR,,2022,DHS,,,24,28,
BGD,149619,Postneonatal mortality rate,5,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCPNR,,2022,DHS,,,4,7,
BGD,788355,Postneonatal mortality rate,7,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_PNR,63206020,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCPNR,,2022,DHS,,,5,8,
BGD,149599,Infant mortality rate,27,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCIMR,,2022,DHS,,,24,31,
BGD,791980,Infant mortality rate,33,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_IMR,63206030,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCIMR,,2022,DHS,,,30,36,
BGD,149612,Child mortality rate,5,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCCMR,,2022,DHS,,,4,6,
BGD,769047,Child mortality rate,6,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_CMR,63206040,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCCMR,,2022,DHS,,,5,7,
BGD,802146,Under-five mortality rate,32,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CMECMRCU5M,,2022,DHS,,,29,36,
BGD,149648,Under-five mortality rate,38,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,1000,0,Total,Total,14003,Ten years preceding the survey,1,0,CMECMRCU5M,,2022,DHS,,,35,42,
